season,season_label,home_away,player,player_id,matches,teams,avg_overall_rating,median_overall_rating,best_overall_rating,worst_overall_rating,starts,motm_awards,eligible_for_leaderboard
2425,2024/2025,away,Valentin Gendrey,380637,11,1,6.5627272727272725,6.37,8.04,5.85,7,0,True
2425,2024/2025,away,Ansgar Knauff,403747,15,1,6.561333333333334,6.58,7.26,5.96,7,0,True
2425,2024/2025,away,Alexander Meyer,345363,1,1,6.56,6.56,6.56,6.56,1,0,False
2425,2024/2025,away,Léo Scienza,442404,8,1,6.55875,6.32,7.63,5.78,4,0,True
2425,2024/2025,away,Benedikt Gimber,291623,16,1,6.558125,6.43,7.3,5.85,16,0,True
2425,2024/2025,away,Lovro Majer,369887,5,1,6.558,6.28,7.54,6.16,2,0,True
2425,2024/2025,away,Matús Bero,318295,14,1,6.553571428571429,6.615,7.5,4.97,13,0,True
2425,2024/2025,away,Armin Gigovic,404391,15,1,6.544,6.44,7.62,5.54,13,0,True
2425,2024/2025,away,Max Geschwill,408997,8,1,6.54375,6.43,7.28,5.85,7,0,True
2425,2024/2025,away,Eren Dinkçi,408357,11,1,6.543636363636364,6.33,7.59,5.8,6,0,True
2425,2024/2025,away,Aleix García,280663,13,1,6.542307692307692,6.27,8.38,5.98,8,1,True
2425,2024/2025,away,Anrie Chase,515863,5,1,6.540000000000001,6.18,7.27,5.89,3,0,True
2425,2024/2025,away,Ben Voll,419953,1,1,6.54,6.54,6.54,6.54,1,0,False
2425,2024/2025,away,Phil Harres,446438,14,1,6.536428571428572,6.3100000000000005,7.98,5.74,8,2,True
2425,2024/2025,away,Amos Pieper,368176,13,1,6.532307692307692,6.37,7.8,5.87,8,0,True
2425,2024/2025,away,Elias Saad,472205,9,1,6.532222222222222,6.11,9.09,5.74,4,1,True
2425,2024/2025,away,João Palhinha,322774,10,1,6.531000000000001,6.279999999999999,7.7,5.98,4,0,True
2425,2024/2025,away,Siebe Van der Heyden,420402,6,1,6.528333333333333,6.64,7.21,5.68,5,0,True
2425,2024/2025,away,Carney Chukwuemeka,410639,5,1,6.5280000000000005,6.15,8.02,5.96,1,0,True
2425,2024/2025,away,Danny da Costa,94934,13,1,6.527692307692307,6.58,7.11,5.26,13,0,True
2425,2024/2025,away,Jonas Föhrenbach,280715,14,1,6.527142857142857,6.51,8.47,5.74,11,0,True
2425,2024/2025,away,Tymoteusz Puchacz,401353,5,1,6.526000000000001,6.51,6.86,6.28,3,0,True
2425,2024/2025,away,Jakub Kaminski,401352,9,1,6.525555555555556,6.26,7.11,5.99,5,0,True
2425,2024/2025,away,James Sands,345160,3,1,6.523333333333333,6.6,6.92,6.05,2,0,False
2425,2024/2025,away,Nicolas Seiwald,418587,15,1,6.5233333333333325,6.41,7.52,5.64,10,0,True
2425,2024/2025,away,Andreas Hanche-Olsen,320749,12,1,6.5225,6.23,7.86,5.95,7,0,True
2425,2024/2025,away,Kevin Akpoguma,132349,17,1,6.5200000000000005,6.49,7.67,5.73,12,1,True
2425,2024/2025,away,Matej Kovár,388668,2,1,6.52,6.52,7.26,5.78,2,0,False
2425,2024/2025,away,Jamie Leweling,379252,14,1,6.511428571428572,6.42,7.25,5.94,11,0,True
2425,2024/2025,away,Sacha Boey,372280,8,1,6.51125,6.605,7.02,5.88,3,0,True
2425,2024/2025,away,Amadou Haidara,298837,14,1,6.510714285714286,6.44,7.61,5.89,8,0,True
2425,2024/2025,away,Hugo Larsson,443796,17,1,6.51,6.42,7.16,5.83,17,0,True
2425,2024/2025,away,Joe Scally,363069,16,1,6.51,6.41,7.38,5.99,15,0,True
2425,2024/2025,away,Henri Koudossou,444281,12,1,6.508333333333333,6.35,8.04,5.91,3,0,True
2425,2024/2025,away,Christoph Baumgartner,369979,16,1,6.5075,6.385,8.0,5.7,11,0,True
2425,2024/2025,away,Erhan Masovic,377259,8,1,6.505,6.405,7.48,5.86,5,0,True
2425,2024/2025,away,Fabian Rieder,404193,9,1,6.504444444444444,6.16,8.14,5.9,5,0,True
2425,2024/2025,away,Emre Can,111212,17,1,6.502941176470588,6.7,7.59,4.98,13,0,True
2425,2024/2025,away,Omar Haktab Traoré,485191,15,1,6.5,6.39,7.42,5.81,15,0,True
2425,2024/2025,away,Finn Jeltsch,507717,6,1,6.5,6.59,6.79,6.0,4,0,True
2425,2024/2025,away,Mario Götze,80382,13,1,6.497692307692308,6.53,7.26,6.07,10,0,True
2425,2024/2025,away,David Odogu,480781,2,1,6.495,6.495,7.2,5.79,1,0,False
2425,2024/2025,away,Benedict Hollerbach,485184,17,1,6.4941176470588236,6.32,9.12,5.16,14,1,True
2425,2024/2025,away,Anthony Jung,115565,14,1,6.492142857142857,6.66,7.43,5.24,10,0,True
2425,2024/2025,away,Woo-yeong Jeong,366868,11,1,6.489090909090908,6.18,8.2,5.8,7,0,True
2425,2024/2025,away,Lutsharel Geertruida,345441,12,1,6.4875,6.625,7.42,5.56,8,0,True
2425,2024/2025,away,Josha Vagnoman,354241,12,1,6.48,6.405,7.14,5.57,9,0,True
2425,2024/2025,away,Nico Schlotterbeck,371275,12,1,6.479166666666667,6.550000000000001,7.6,5.42,12,0,True
2425,2024/2025,away,Felix Passlack,312843,16,1,6.47875,6.355,7.63,5.65,16,0,True
2425,2024/2025,away,Bazoumana Touré,551965,6,1,6.478333333333333,6.455,6.88,6.16,4,0,True
2425,2024/2025,away,Amine Adli,389409,10,1,6.475,6.484999999999999,7.47,6.0,2,0,True
2425,2024/2025,away,David Zec,424302,10,1,6.475,6.54,7.46,5.27,10,0,True
2425,2024/2025,away,Enzo Millot,398374,14,1,6.473571428571428,6.34,7.51,5.88,10,0,True
2425,2024/2025,away,Phillip Tietz,298145,17,1,6.472941176470589,6.28,7.68,4.94,10,1,True
2425,2024/2025,away,Max Moerstedt,517609,5,1,6.4719999999999995,6.28,7.19,6.12,3,0,True
2425,2024/2025,away,Maxim Leitsch,321175,8,1,6.4712499999999995,6.199999999999999,7.36,5.95,2,0,True
2425,2024/2025,away,Lukas Ullrich,444285,13,1,6.470769230769231,6.33,7.68,5.73,12,0,True
2425,2024/2025,away,Lasse Rosenboom,486779,11,1,6.469090909090909,6.36,7.42,5.89,9,0,True
2425,2024/2025,away,Michael Zetterer,280191,17,1,6.468823529411765,6.61,7.88,4.69,17,1,True
2425,2024/2025,away,Tom Rothe,437020,14,1,6.465000000000001,6.359999999999999,8.61,5.3,9,1,True
2425,2024/2025,away,Pavel Kaderábek,90548,12,1,6.465,6.45,7.34,5.21,9,0,True
2425,2024/2025,away,Leonidas Stergiou,401742,7,1,6.464285714285714,6.41,8.12,5.14,6,0,True
2425,2024/2025,away,Kilian Fischer,420243,16,1,6.4625,6.475,7.38,5.69,14,0,True
2425,2024/2025,away,Robin Gosens,141726,1,1,6.46,6.46,6.46,6.46,1,0,False
2425,2024/2025,away,Chris Führich,349888,16,1,6.4575,6.36,7.81,5.76,12,0,True
2425,2024/2025,away,Jean-Mattéo Bahoya,444748,9,1,6.455555555555556,6.48,7.46,5.87,4,0,True
2425,2024/2025,away,Johan Manzambi,532577,5,1,6.454000000000001,6.37,6.9,6.05,1,0,True
2425,2024/2025,away,Lucas Höler,227655,17,1,6.448823529411764,6.44,7.52,5.3,10,0,True
2425,2024/2025,away,Yannick Gerhardt,130899,14,1,6.444285714285714,6.29,8.19,5.35,8,1,True
2425,2024/2025,away,Noah Weisshaupt,422720,10,2,6.444,6.365,7.29,5.99,6,0,True
2425,2024/2025,away,Paul Wanner,430703,15,1,6.442666666666667,6.41,7.9,5.67,10,0,True
2425,2024/2025,away,Ramon Hendriks,422909,13,1,6.441538461538461,6.21,8.12,6.02,5,0,True
2425,2024/2025,away,Kristijan Jakic,402665,16,1,6.4399999999999995,6.375,7.25,5.52,13,0,True
2425,2024/2025,away,Frank Onyeka,404109,15,1,6.438666666666666,6.42,7.54,5.78,14,0,True
2425,2024/2025,away,Milos Veljkovic,141399,7,1,6.438571428571429,6.35,7.14,5.76,5,0,True
2425,2024/2025,away,Joakim Mæhle,363652,14,1,6.437857142857142,6.355,7.51,5.63,13,0,True
2425,2024/2025,away,Junior Dina Ebimbe,372927,4,1,6.4375,6.574999999999999,6.83,5.77,3,0,False
2425,2024/2025,away,Nicolas Höfler,90982,11,1,6.435454545454546,6.3,7.7,5.9,4,0,True
2425,2024/2025,away,Kevin Vogt,72266,8,1,6.435,6.455,7.4,5.63,6,0,True
2425,2024/2025,away,Marius Wolf,312666,16,1,6.433125,6.335,7.49,5.69,13,0,True
2425,2024/2025,away,Maximilian Wittek,226599,17,1,6.43235294117647,6.53,7.45,4.66,16,0,True
2425,2024/2025,away,Pascal Groß,71824,15,1,6.431333333333333,6.39,7.45,5.39,14,0,True
2425,2024/2025,away,Carlo Boukhalfa,400935,13,1,6.430000000000001,6.15,7.67,5.83,10,0,True
2425,2024/2025,away,Jonas Omlin,366704,6,1,6.428333333333334,6.25,7.48,5.52,5,0,True
2425,2024/2025,away,Tim Siersleben,397260,9,1,6.427777777777778,6.22,7.17,5.74,9,0,True
2425,2024/2025,away,Max Rosenfelder,496923,13,1,6.426153846153847,6.18,7.86,5.5,7,1,True
2425,2024/2025,away,Farès Chaïbi,444725,14,1,6.425,6.205,7.54,5.44,4,0,True
2425,2024/2025,away,Keke Topp,429336,10,1,6.420999999999999,6.18,7.56,5.92,1,0,True
2425,2024/2025,away,Yannik Keitel,389375,4,1,6.42,6.16,7.35,6.01,1,0,False
2425,2024/2025,away,Mads Roerslev,329554,4,1,6.4175,6.085,7.48,6.02,1,0,False
2425,2024/2025,away,Yan Couto,421975,11,1,6.416363636363636,6.22,7.52,5.98,2,0,True
2425,2024/2025,away,Kevin Kampl,80994,12,1,6.415833333333333,6.15,7.53,5.8,6,0,True
2425,2024/2025,away,Patrick Osterhage,422716,16,1,6.4156249999999995,6.4399999999999995,7.39,4.56,15,0,True
2425,2024/2025,away,Nnamdi Collins,450125,10,1,6.409999999999999,6.275,7.12,5.69,6,0,True
2425,2024/2025,away,Haris Tabakovic,119642,13,1,6.408461538461538,6.34,7.0,6.0,3,0,True
2425,2024/2025,away,Kosta Nedeljkovic,492955,5,1,6.406000000000001,6.41,7.12,5.92,3,0,True
2425,2024/2025,away,Carl Johansson,135813,4,1,6.405,6.79,7.21,4.83,3,0,False
2425,2024/2025,away,Keven Schlotterbeck,369556,9,1,6.404444444444445,6.56,7.42,4.18,8,0,True
2425,2024/2025,away,Marnon Busch,238699,13,1,6.396923076923077,6.26,7.42,5.69,7,0,True
2425,2024/2025,away,Marco Grüll,385080,16,1,6.39125,6.15,8.05,5.71,7,0,True
2425,2024/2025,away,Lucas Tousart,300705,9,1,6.391111111111111,6.15,7.79,5.96,3,0,True
2425,2024/2025,away,Arthur Vermeeren,445430,15,1,6.39,6.31,7.08,5.95,11,0,True
2425,2024/2025,away,Finn Becker,372870,9,1,6.39,6.03,7.52,5.72,4,0,True
2425,2024/2025,away,Nikolas Nartey,349125,1,1,6.39,6.39,6.39,6.39,0,0,False
2425,2024/2025,away,Felix Nmecha,367783,13,1,6.389230769230769,6.29,7.65,5.7,9,0,True
2425,2024/2025,away,Jordan Siebatcheu,260812,9,1,6.384444444444444,6.21,7.17,5.84,6,0,True
2425,2024/2025,away,Luca Jaquez,499979,4,1,6.38,6.355,6.65,6.16,2,0,False
2425,2024/2025,away,Marcel Sabitzer,92051,12,1,6.379166666666666,6.385,7.46,5.82,10,0,True
2425,2024/2025,away,Christian Günter,116464,16,1,6.378125,6.425000000000001,7.33,5.6,15,0,True
2425,2024/2025,away,Giovanni Reyna,389087,8,1,6.37625,6.035,7.77,5.79,1,0,True
2425,2024/2025,away,Luca Netz,394888,12,1,6.375,6.195,7.26,5.93,4,0,True
2425,2024/2025,away,Michael Gregoritsch,84919,10,1,6.372999999999999,6.119999999999999,7.23,5.97,2,0,True
2425,2024/2025,away,Luca Kerber,485051,13,1,6.366923076923077,6.32,7.5,5.96,4,0,True
2425,2024/2025,away,Issa Kaboré,399955,3,1,6.366666666666667,6.11,6.99,6.0,0,0,False
2425,2024/2025,away,Jonas Hofmann,115163,5,1,6.366,6.44,6.88,6.0,3,0,True
2425,2024/2025,away,Myron Boadu,357081,10,1,6.363,6.0,8.79,5.89,5,2,True
2425,2024/2025,away,Bence Dárdai,494839,12,1,6.357499999999999,6.359999999999999,7.04,5.72,9,0,True
2425,2024/2025,away,Donyell Malen,351354,7,1,6.357142857142857,6.23,7.26,5.8,2,0,True
2425,2024/2025,away,Mikkel Kaufmann,392643,6,1,6.3566666666666665,6.29,6.95,6.0,1,0,True
2425,2024/2025,away,Thomas Müller,37099,15,1,6.356,6.16,7.91,5.82,5,0,True
2425,2024/2025,away,Manuel Neuer,13754,11,1,6.3554545454545455,6.27,7.08,5.51,11,0,True
2425,2024/2025,away,Janik Haberer,110272,15,1,6.354666666666668,6.32,6.79,5.78,11,0,True
2425,2024/2025,away,Derrick Köhn,400010,14,1,6.352857142857142,6.18,7.45,5.76,8,0,True
2425,2024/2025,away,Roland Sallai,243889,1,1,6.35,6.35,6.35,6.35,0,0,False
2425,2024/2025,away,Mert Kömür,474412,12,1,6.349166666666666,6.32,7.13,5.06,2,0,True
2425,2024/2025,away,Dominik Javorcek,428310,6,1,6.348333333333334,6.215,7.18,5.97,2,0,True
2425,2024/2025,away,Shuto Machino,447590,16,1,6.3475,6.22,7.88,5.0,10,0,True
2425,2024/2025,away,Aster Vranckx,399957,8,1,6.3475,6.265,6.95,6.02,4,0,True
2425,2024/2025,away,Leonardo Bittencourt,100805,13,1,6.346153846153846,6.13,7.3,5.63,4,0,True
2425,2024/2025,away,Gerrit Holtmann,274844,12,1,6.341666666666666,6.305,6.96,5.92,6,0,True
2425,2024/2025,away,Lennard Maloney,352891,10,2,6.341,6.295,6.91,5.92,5,0,True
2425,2024/2025,away,Danel Sinani,344949,12,1,6.339166666666667,6.155,7.23,5.78,6,1,True
2425,2024/2025,away,Aljoscha Kemlein,455785,8,1,6.32875,6.125,7.45,5.84,5,0,True
2425,2024/2025,away,Josip Juranovic,271603,9,1,6.323333333333333,6.25,7.11,5.04,7,0,True
2425,2024/2025,away,Magnus Knudsen,372454,16,1,6.319375,6.16,7.07,5.98,9,0,True
2425,2024/2025,away,Salih Özcan,326403,13,2,6.312307692307693,6.3,6.94,5.85,2,0,True
2425,2024/2025,away,Marin Ljubicic,424374,6,1,6.3116666666666665,6.07,7.95,5.59,0,0,True
2425,2024/2025,away,Can Uzun,467776,8,1,6.3075,6.1850000000000005,7.06,5.93,3,0,True
2425,2024/2025,away,Exequiel Palacios,299684,10,1,6.304,6.23,6.77,6.01,3,0,True
2425,2024/2025,away,László Bénes,330780,10,1,6.301,6.140000000000001,7.32,5.64,1,0,True
2425,2024/2025,away,Gift Orban,472995,7,1,6.295714285714285,6.28,7.04,5.75,3,0,True
2425,2024/2025,away,Eljif Elmas,339579,2,1,6.295,6.295,6.67,5.92,0,0,False
2425,2024/2025,away,Arthur,437724,9,1,6.294444444444444,6.23,6.96,5.56,3,0,True
2425,2024/2025,away,Shio Fukuda,514706,3,1,6.29,6.15,6.71,6.01,0,0,False
2425,2024/2025,away,Dani de Wit,353695,11,1,6.287272727272727,6.11,7.49,5.32,5,0,True
2425,2024/2025,away,Anthony Losilla,90113,12,1,6.283333333333334,6.369999999999999,6.89,5.1,8,0,True
2425,2024/2025,away,Lewis Holtby,41004,13,1,6.283076923076924,6.15,7.23,5.51,8,0,True
2425,2024/2025,away,Tim Oermann,444293,15,1,6.282666666666667,6.2,7.17,5.7,13,0,True
2425,2024/2025,away,Marvin Friedrich,144710,11,1,6.278181818181818,6.14,7.12,6.0,3,0,True
2425,2024/2025,away,David Mokwa,549132,2,1,6.275,6.275,6.5,6.05,0,0,False
2425,2024/2025,away,Marco Komenda,308807,9,1,6.274444444444445,6.17,7.43,5.91,8,0,True
2425,2024/2025,away,Mathys Tel,422885,5,1,6.273999999999999,6.26,6.79,5.96,1,0,True
2425,2024/2025,away,Ameen Al Dakhil,419917,3,1,6.273333333333333,6.14,7.11,5.57,2,0,False
2425,2024/2025,away,Lukas Nmecha,347340,8,1,6.2725,6.12,7.35,6.01,3,0,True
2425,2024/2025,away,Mats Pannewig,444295,5,1,6.2700000000000005,5.96,7.17,5.86,2,0,True
2425,2024/2025,away,Tim Skarke,285654,16,1,6.265625,6.165,7.27,5.9,7,0,True
2425,2024/2025,away,Stanley Nsoki,349755,11,1,6.265454545454546,6.26,7.29,5.38,8,0,True
2425,2024/2025,away,Jacob Bruun Larsen,307202,13,2,6.262307692307692,6.13,7.29,5.76,2,0,True
2425,2024/2025,away,Jordy Makengo,496922,9,1,6.262222222222222,6.21,6.72,5.96,2,0,True
2425,2024/2025,away,Niklas Süle,129983,7,1,6.261428571428572,6.27,7.11,5.27,7,0,True
2425,2024/2025,away,Armindo Sieb,410364,14,1,6.26,6.005,7.74,5.79,4,0,True
2425,2024/2025,away,Nelson Weiper,459062,11,1,6.259090909090909,6.13,7.81,5.77,3,0,True
2425,2024/2025,away,Mahmoud Dahoud,135092,3,1,6.256666666666667,6.31,6.46,6.0,1,0,False
2425,2024/2025,away,Cristian Gamboa,35776,5,1,6.256,6.0,7.28,5.98,0,0,True
2425,2024/2025,away,Emiliano Buendía,260592,7,1,6.2542857142857144,6.12,7.08,6.0,1,0,True
2425,2024/2025,away,Alexander Schwolow,97743,4,1,6.2524999999999995,6.085,7.34,5.5,4,0,False
2425,2024/2025,away,Justin Njinmah,438066,13,1,6.250769230769231,6.14,7.34,5.35,5,0,True
2425,2024/2025,away,Fredrik Jensen,322087,9,1,6.248888888888889,6.15,6.81,5.87,5,0,True
2425,2024/2025,away,Merlin Röhl,419945,8,1,6.24875,6.265000000000001,6.92,5.49,6,0,True
2425,2024/2025,away,Aurèle Amenda,450271,5,1,6.246,6.32,6.41,6.0,1,0,True
2425,2024/2025,away,Yorbe Vertessen,408059,10,1,6.24,6.0649999999999995,6.91,5.88,3,0,True
2425,2024/2025,away,Niels Nkounkou,386262,6,1,6.238333333333333,6.1899999999999995,6.79,5.94,2,0,True
2425,2024/2025,away,Moritz-Broni Kwarteng,408819,5,1,6.238,6.19,6.36,6.14,0,0,True
2425,2024/2025,away,Samuel Essende,451881,16,1,6.235625,6.035,8.39,4.83,11,1,True
2425,2024/2025,away,Aymen Barkok,329618,2,1,6.23,6.23,6.47,5.99,0,0,False
2425,2024/2025,away,Elvis Rexhbeçaj,349837,15,1,6.2266666666666675,6.12,7.11,5.31,13,0,True
2425,2024/2025,away,Maximilian Breunig,497330,6,1,6.221666666666667,6.245,6.55,5.88,1,0,True
2425,2024/2025,away,Olivier Deman,407284,5,1,6.220000000000001,6.18,6.5,5.86,0,0,True
2425,2024/2025,away,Umut Tohumcu,438411,6,1,6.218333333333334,6.234999999999999,6.48,5.91,2,0,True
2425,2024/2025,away,Florent Muslija,338493,5,1,6.218000000000001,6.19,6.61,5.9,0,0,True
2425,2024/2025,away,Andreas Albers,77967,8,1,6.21375,6.074999999999999,7.19,5.95,0,0,True
2425,2024/2025,away,Ivan Prtajin,281408,3,1,6.213333333333334,6.14,6.76,5.74,1,0,False
2425,2024/2025,away,Yussuf Poulsen,132943,12,1,6.2124999999999995,6.1899999999999995,6.45,6.0,1,0,True
2425,2024/2025,away,Arne Maier,333350,15,1,6.212000000000001,6.28,6.75,5.29,3,0,True
2425,2024/2025,away,Adam Dzwigala,118083,13,1,6.2092307692307696,6.14,7.2,5.02,2,0,True
2425,2024/2025,away,Junior Adamu,418590,13,1,6.2092307692307696,6.08,7.34,4.78,10,0,True
2425,2024/2025,away,Andu Kelati,536227,6,1,6.205000000000001,6.225,7.09,5.17,2,0,True
2425,2024/2025,away,Johannes Eggestein,279355,13,1,6.204615384615384,5.97,7.34,5.63,11,0,True
2425,2024/2025,away,Oscar Højlund,492867,9,1,6.204444444444444,6.11,6.56,5.94,2,0,True
2425,2024/2025,away,Hong Hyun-Seok,449357,12,1,6.204166666666667,6.19,6.61,5.8,2,0,True
2425,2024/2025,away,Marko Ivezic,434987,11,1,6.203636363636363,6.1,7.27,5.17,7,0,True
2425,2024/2025,away,Patrick Drewes,115989,11,1,6.20090909090909,6.25,7.56,4.57,11,0,True
2425,2024/2025,away,Noahkai Banks,532785,5,1,6.198,6.11,6.59,5.76,1,0,True
2425,2024/2025,away,Niklas Beste,353193,5,1,6.192,6.12,6.62,5.98,0,0,True
2425,2024/2025,away,Fabio Chiarodia,428499,7,1,6.188571428571429,6.12,6.9,5.79,2,0,True
2425,2024/2025,away,Arnaud Nordin,328288,4,1,6.1875,6.09,6.52,6.05,0,0,False
2425,2024/2025,away,El Bilal Touré,391527,6,1,6.1866666666666665,6.2,6.35,6.0,1,0,True
2425,2024/2025,away,Erencan Yardimci,381504,5,1,6.184,6.0,7.0,5.94,3,0,True
2425,2024/2025,away,Pascal Stenzel,141231,6,1,6.176666666666667,6.07,6.85,5.87,2,0,True
2425,2024/2025,away,Kevin Behrens,261246,10,1,6.169,6.085,6.97,5.82,0,0,True
2425,2024/2025,away,Silvan Widmer,103622,14,1,6.1621428571428565,6.135,6.56,5.96,1,0,True
2425,2024/2025,away,Robert Wagner,433838,6,1,6.16,6.14,6.41,6.0,3,0,True
2425,2024/2025,away,Tim Breithaupt,404933,1,1,6.16,6.16,6.16,6.16,1,0,False
2425,2024/2025,away,Igor Matanovic,407222,10,1,6.159000000000001,6.01,7.27,5.89,2,0,True
2425,2024/2025,away,Tomás Cvancara,421751,15,1,6.156000000000001,6.01,7.55,5.83,5,0,True
2425,2024/2025,away,Stefan Lainer,327722,12,1,6.153333333333333,6.095000000000001,6.65,5.9,3,0,True
2425,2024/2025,away,Sirlord Conteh,442494,14,1,6.152142857142857,6.0649999999999995,6.64,5.81,1,0,True
2425,2024/2025,away,Nediljko Labrovic,439531,7,1,6.1499999999999995,5.87,7.98,3.89,7,0,True
2425,2024/2025,away,Robert Gumny,313350,4,1,6.145,6.125,6.38,5.95,1,0,False
2425,2024/2025,away,Michy Batshuayi,97803,7,1,6.1414285714285715,5.99,7.07,5.72,2,0,True
2425,2024/2025,away,Connor Metcalfe,442302,6,1,6.13,6.175000000000001,7.03,4.9,1,0,True
2425,2024/2025,away,Xaver Schlager,262856,2,1,6.13,6.13,6.17,6.09,1,0,False
2425,2024/2025,away,Timon Weiner,371422,12,1,6.129166666666666,6.13,8.07,4.27,12,0,True
2425,2024/2025,away,Dennis Geiger,322960,8,1,6.12875,6.055,6.74,5.73,3,0,True
2425,2024/2025,away,Skelly Alvero,489202,6,1,6.126666666666666,6.125,6.2,6.04,0,0,True
2425,2024/2025,away,Nikolas Veratschnig,496994,9,1,6.125555555555556,6.08,6.47,5.98,1,0,True
2425,2024/2025,away,Scott Banks,422722,5,1,6.122,6.03,6.39,5.98,0,0,True
2425,2024/2025,away,Paul Hennrich,548300,1,1,6.12,6.12,6.12,6.12,0,0,False
2425,2024/2025,away,Fiete Arp,346317,13,1,6.119230769230769,6.33,6.6,4.37,3,0,True
2425,2024/2025,away,Diadié Samassékou,280982,3,1,6.1066666666666665,6.09,6.33,5.9,2,0,False
2425,2024/2025,away,Tidiam Gomis,511411,4,1,6.105,6.1850000000000005,6.22,5.83,0,0,False
2425,2024/2025,away,Julien Duranville,438951,3,1,6.1000000000000005,6.24,6.37,5.69,2,0,False
2425,2024/2025,away,Luca Philipp,404449,3,1,6.096666666666667,5.81,6.78,5.7,3,0,False
2425,2024/2025,away,Florian Müller,315299,4,1,6.09,6.115,6.64,5.49,4,0,False
2425,2024/2025,away,Maximilian Bauer,361686,4,1,6.075,5.955,6.58,5.81,3,0,False
2425,2024/2025,away,Marvin Marcel Schulz,239022,6,1,6.065,6.17,6.39,5.52,2,0,True
2425,2024/2025,away,Stefan Schimmer,381691,4,1,6.06,6.085,6.22,5.85,0,0,False
2425,2024/2025,away,Florian Neuhaus,319448,6,1,6.058333333333334,6.029999999999999,6.42,5.82,0,0,True
2425,2024/2025,away,Jérôme Roussillon,97145,2,1,6.055,6.055,6.09,6.02,0,0,False
2425,2024/2025,away,David Jurásek,426258,6,1,6.053333333333334,6.01,6.33,5.85,3,0,True
2425,2024/2025,away,Gabriel Vidovic,424368,3,1,6.053333333333334,6.07,6.09,6.0,0,0,False
2425,2024/2025,away,Justin Diehl,471783,3,1,6.05,6.11,6.12,5.92,0,0,False
2425,2024/2025,away,Abdoulie Ceesay,549502,5,1,6.048,6.01,6.16,5.92,0,0,True
2425,2024/2025,away,Thomas Keller,419942,4,1,6.0475,6.03,6.15,5.98,1,0,False
2425,2024/2025,away,André Silva,299460,8,2,6.045,5.91,6.88,5.31,2,0,True
2425,2024/2025,away,Jonas Urbig,423491,4,1,6.045,6.2,7.24,4.54,4,0,False
2425,2024/2025,away,Erik Ahlstrand,429625,3,1,6.043333333333334,6.03,6.07,6.03,0,0,False
2425,2024/2025,away,Mërgim Berisha,252217,4,1,6.0425,6.07,6.11,5.92,1,0,False
2425,2024/2025,away,Jeanuël Belocian,431340,2,1,6.04,6.04,6.05,6.03,0,0,False
2425,2024/2025,away,Elye Wahi,407661,3,1,6.03,6.02,6.21,5.86,0,0,False
2425,2024/2025,away,Cole Campbell,513605,2,1,6.03,6.03,6.15,5.91,0,0,False
2425,2024/2025,away,Faik Sakar,547067,1,1,6.03,6.03,6.03,6.03,0,0,False
2425,2024/2025,away,Kacper Koscierski,561286,1,1,6.03,6.03,6.03,6.03,0,0,False
2425,2024/2025,away,Aliou Balde,411680,3,1,6.026666666666666,5.96,6.27,5.85,0,0,False
2425,2024/2025,away,Julian Niehues,442253,3,1,6.023333333333333,6.03,6.08,5.96,0,0,False
2425,2024/2025,away,Tim Drexler,517608,4,1,6.0225,6.015,6.36,5.7,3,0,False
2425,2024/2025,away,Moritz Broschinski,465927,16,1,6.02125,5.975,6.4,5.77,8,0,True
2425,2024/2025,away,Florian Micheler,536726,1,1,6.01,6.01,6.01,6.01,0,0,False
2425,2024/2025,away,Samuel Bamba,465926,3,1,6.003333333333333,6.01,6.09,5.91,0,0,False
2425,2024/2025,away,Steve Mounié,135259,6,1,6.0,5.975,6.14,5.89,0,0,True
2425,2024/2025,away,Mads Pedersen,339673,4,1,6.0,6.145,6.3,5.41,1,0,False
2425,2024/2025,away,Maarten Vandevoordt,365332,2,1,6.0,6.0,6.6,5.4,2,0,False
2425,2024/2025,away,Timothy Chandler,69467,1,1,6.0,6.0,6.0,6.0,0,0,False
2425,2024/2025,away,Lukas Daschner,335617,7,1,5.97,5.94,6.37,5.66,2,0,True
2425,2024/2025,away,Daniel Peretz,404258,1,1,5.97,5.97,5.97,5.97,1,0,False
2425,2024/2025,away,Bruno Ogbus,533129,1,1,5.96,5.96,5.96,5.96,0,0,False
2425,2024/2025,away,Karim Onisiwo,313405,2,1,5.9399999999999995,5.9399999999999995,5.96,5.92,0,0,False
2425,2024/2025,away,Rubén Vargas,381550,5,1,5.9,5.84,6.55,5.55,1,0,True
2425,2024/2025,away,Koji Miyoshi,377289,8,1,5.89875,6.01,6.19,5.05,4,0,True
2425,2024/2025,away,David Preu,528966,3,1,5.8933333333333335,5.99,6.04,5.65,1,0,False
2425,2024/2025,away,Dan-Axel Zagadou,342548,1,1,5.89,5.89,5.89,5.89,0,0,False
2425,2024/2025,away,Grant-Leon Ranos,476921,2,1,5.885,5.885,5.9,5.87,0,0,False
2425,2024/2025,away,Assan Ouédraogo,487063,2,1,5.88,5.88,6.1,5.66,0,0,False
2425,2024/2025,away,Yusuf Kabadayi,470944,2,1,5.88,5.88,5.99,5.77,0,0,False
2425,2024/2025,away,Almugera Kabar,533239,3,1,5.876666666666666,6.22,6.28,5.13,0,0,False
2425,2024/2025,away,Grischa Prömel,278125,1,1,5.84,5.84,5.84,5.84,1,0,False
